path,directory,name,ext,bytes,lines
libs/twoslash-d/examples/fixtures/18-ctfe-static.twoslash.json,libs/twoslash-d/examples/fixtures,18-ctfe-static.twoslash.json,json,8169,287
libs/twoslash-d/examples/fixtures/19-ufcs-chain.twoslash.json,libs/twoslash-d/examples/fixtures,19-ufcs-chain.twoslash.json,json,20180,530
libs/twoslash-d/examples/fixtures/20-delegates-funcptrs.twoslash.json,libs/twoslash-d/examples/fixtures,20-delegates-funcptrs.twoslash.json,json,8296,287
libs/twoslash-d/examples/fixtures/21-aggregates.twoslash.json,libs/twoslash-d/examples/fixtures,21-aggregates.twoslash.json,json,7137,254
libs/twoslash-d/examples/fixtures/22-qualifiers.twoslash.json,libs/twoslash-d/examples/fixtures,22-qualifiers.twoslash.json,json,5398,184
libs/twoslash-d/examples/fixtures/23-operator-overloading.twoslash.json,libs/twoslash-d/examples/fixtures,23-operator-overloading.twoslash.json,json,7053,227
libs/twoslash-d/examples/fixtures/24-deprecated.twoslash.json,libs/twoslash-d/examples/fixtures,24-deprecated.twoslash.json,json,4049,147
libs/twoslash-d/examples/fixtures/25-dip1000-scope.twoslash.json,libs/twoslash-d/examples/fixtures,25-dip1000-scope.twoslash.json,json,2135,74
libs/twoslash-d/examples/fixtures/26-betterc.twoslash.json,libs/twoslash-d/examples/fixtures,26-betterc.twoslash.json,json,2943,104
libs/twoslash-d/examples/fixtures/27-mixin-staticif.twoslash.json,libs/twoslash-d/examples/fixtures,27-mixin-staticif.twoslash.json,json,3386,117
libs/twoslash-d/examples/fixtures/28-traits.twoslash.json,libs/twoslash-d/examples/fixtures,28-traits.twoslash.json,json,6325,205
libs/twoslash-d/examples/fixtures/29-ddoc-sections.twoslash.json,libs/twoslash-d/examples/fixtures,29-ddoc-sections.twoslash.json,json,4518,140
libs/twoslash-d/examples/fixtures/30-ddoc-params.twoslash.json,libs/twoslash-d/examples/fixtures,30-ddoc-params.twoslash.json,json,6601,196
libs/twoslash-d/examples/fixtures/31-ddoc-macros.twoslash.json,libs/twoslash-d/examples/fixtures,31-ddoc-macros.twoslash.json,json,2637,72
libs/twoslash-d/examples/fixtures/32-ddoc-fences.twoslash.json,libs/twoslash-d/examples/fixtures,32-ddoc-fences.twoslash.json,json,2852,83
libs/twoslash-d/examples/fixtures/33-ddoc-markdown.twoslash.json,libs/twoslash-d/examples/fixtures,33-ddoc-markdown.twoslash.json,json,1991,25
libs/twoslash-d/examples/fixtures/34-ddoc-escapes.twoslash.json,libs/twoslash-d/examples/fixtures,34-ddoc-escapes.twoslash.json,json,4997,140
libs/twoslash-d/examples/fixtures/35-ddoc-ditto.twoslash.json,libs/twoslash-d/examples/fixtures,35-ddoc-ditto.twoslash.json,json,8141,298
libs/twoslash-d/examples/fixtures/36-ddoc-unittest-examples.twoslash.json,libs/twoslash-d/examples/fixtures,36-ddoc-unittest-examples.twoslash.json,json,8733,250
libs/twoslash-d/examples/src/01-hover.d,libs/twoslash-d/examples/src,01-hover.d,d,155,7
libs/twoslash-d/examples/src/02-inference.d,libs/twoslash-d/examples/src,02-inference.d,d,196,11
libs/twoslash-d/examples/src/03-errors.d,libs/twoslash-d/examples/src,03-errors.d,d,110,7
libs/twoslash-d/examples/src/04-tags.d,libs/twoslash-d/examples/src,04-tags.d,d,159,5
libs/twoslash-d/examples/src/05-completions.d,libs/twoslash-d/examples/src,05-completions.d,d,463,13
libs/twoslash-d/examples/src/06-highlights.d,libs/twoslash-d/examples/src,06-highlights.d,d,174,9
libs/twoslash-d/examples/src/07-multi-file.d,libs/twoslash-d/examples/src,07-multi-file.d,d,278,12
libs/twoslash-d/examples/src/08-cut-variants.d,libs/twoslash-d/examples/src,08-cut-variants.d,d,292,12
libs/twoslash-d/examples/src/09-noerrors-dflags.d,libs/twoslash-d/examples/src,09-noerrors-dflags.d,d,307,13
libs/twoslash-d/examples/src/10-custom-tags.d,libs/twoslash-d/examples/src,10-custom-tags.d,d,299,11
libs/twoslash-d/examples/src/11-computed-enums.d,libs/twoslash-d/examples/src,11-computed-enums.d,d,305,13
libs/twoslash-d/examples/src/12-alias-chains.d,libs/twoslash-d/examples/src,12-alias-chains.d,d,198,13
libs/twoslash-d/examples/src/13-aliasseq.d,libs/twoslash-d/examples/src,13-aliasseq.d,d,260,13
libs/twoslash-d/examples/src/14-imports.d,libs/twoslash-d/examples/src,14-imports.d,d,213,9
libs/twoslash-d/examples/src/15-templates-ifti.d,libs/twoslash-d/examples/src,15-templates-ifti.d,d,556,13
libs/twoslash-d/examples/src/16-template-constraints.d,libs/twoslash-d/examples/src,16-template-constraints.d,d,236,11
libs/twoslash-d/examples/src/17-voldemort-ranges.d,libs/twoslash-d/examples/src,17-voldemort-ranges.d,d,275,12
libs/twoslash-d/examples/src/18-ctfe-static.d,libs/twoslash-d/examples/src,18-ctfe-static.d,d,369,15
libs/twoslash-d/examples/src/19-ufcs-chain.d,libs/twoslash-d/examples/src,19-ufcs-chain.d,d,363,14
libs/twoslash-d/examples/src/20-delegates-funcptrs.d,libs/twoslash-d/examples/src,20-delegates-funcptrs.d,d,341,18
libs/twoslash-d/examples/src/21-aggregates.d,libs/twoslash-d/examples/src,21-aggregates.d,d,426,18
libs/twoslash-d/examples/src/22-qualifiers.d,libs/twoslash-d/examples/src,22-qualifiers.d,d,366,16
libs/twoslash-d/examples/src/23-operator-overloading.d,libs/twoslash-d/examples/src,23-operator-overloading.d,d,362,16
libs/twoslash-d/examples/src/24-deprecated.d,libs/twoslash-d/examples/src,24-deprecated.d,d,229,15
libs/twoslash-d/examples/src/25-dip1000-scope.d,libs/twoslash-d/examples/src,25-dip1000-scope.d,d,240,11
libs/twoslash-d/examples/src/26-betterc.d,libs/twoslash-d/examples/src,26-betterc.d,d,273,14
libs/twoslash-d/examples/src/27-mixin-staticif.d,libs/twoslash-d/examples/src,27-mixin-staticif.d,d,367,16
libs/twoslash-d/examples/src/28-traits.d,libs/twoslash-d/examples/src,28-traits.d,d,325,18
libs/twoslash-d/examples/src/29-ddoc-sections.d,libs/twoslash-d/examples/src,29-ddoc-sections.d,d,494,17
libs/twoslash-d/examples/src/30-ddoc-params.d,libs/twoslash-d/examples/src,30-ddoc-params.d,d,598,18
libs/twoslash-d/examples/src/31-ddoc-macros.d,libs/twoslash-d/examples/src,31-ddoc-macros.d,d,395,15
libs/twoslash-d/examples/src/32-ddoc-fences.d,libs/twoslash-d/examples/src,32-ddoc-fences.d,d,310,17
libs/twoslash-d/examples/src/33-ddoc-markdown.d,libs/twoslash-d/examples/src,33-ddoc-markdown.d,d,512,28
libs/twoslash-d/examples/src/34-ddoc-escapes.d,libs/twoslash-d/examples/src,34-ddoc-escapes.d,d,509,14
libs/twoslash-d/examples/src/35-ddoc-ditto.d,libs/twoslash-d/examples/src,35-ddoc-ditto.d,d,311,15
libs/twoslash-d/examples/src/36-ddoc-unittest-examples.d,libs/twoslash-d/examples/src,36-ddoc-unittest-examples.d,d,534,26
libs/twoslash-d/src/sparkles/twoslash_d/analyze.d,libs/twoslash-d/src/sparkles/twoslash_d,analyze.d,d,32770,915
libs/twoslash-d/src/sparkles/twoslash_d/emit.d,libs/twoslash-d/src/sparkles/twoslash_d,emit.d,d,2980,79
libs/twoslash-d/src/sparkles/twoslash_d/notation.d,libs/twoslash-d/src/sparkles/twoslash_d,notation.d,d,21596,614
libs/twoslash-protocol/dub.sdl,libs/twoslash-protocol,dub.sdl,sdl,1402,37
libs/twoslash-protocol/dub.selections.json,libs/twoslash-protocol,dub.selections.json,json,126,9
libs/twoslash-protocol/src/sparkles/twoslash/ingest.d,libs/twoslash-protocol/src/sparkles/twoslash,ingest.d,d,13133,325
libs/twoslash-protocol/src/sparkles/twoslash/protocol.d,libs/twoslash-protocol/src/sparkles/twoslash,protocol.d,d,10053,244
libs/twoslash/dub.sdl,libs/twoslash,dub.sdl,sdl,1538,42
libs/twoslash/dub.selections.json,libs/twoslash,dub.selections.json,json,126,9
libs/twoslash/examples/.gitignore,libs/twoslash/examples,.gitignore,,272,6
libs/twoslash/examples/compare-shiki.mjs,libs/twoslash/examples,compare-shiki.mjs,mjs,6424,175
libs/twoslash/examples/fixtures/01-hover.twoslash.json,libs/twoslash/examples/fixtures,01-hover.twoslash.json,json,1551,78
libs/twoslash/examples/fixtures/02-query.twoslash.json,libs/twoslash/examples/fixtures,02-query.twoslash.json,json,1205,60
libs/twoslash/examples/fixtures/03-completions.twoslash.json,libs/twoslash/examples/fixtures,03-completions.twoslash.json,json,1622,87
libs/twoslash/examples/fixtures/04-errors.twoslash.json,libs/twoslash/examples/fixtures,04-errors.twoslash.json,json,1530,74
libs/twoslash/examples/fixtures/05-highlights.twoslash.json,libs/twoslash/examples/fixtures,05-highlights.twoslash.json,json,869,47
libs/twoslash/examples/fixtures/06-tags.twoslash.json,libs/twoslash/examples/fixtures,06-tags.twoslash.json,json,2127,88
libs/twoslash/examples/fixtures/07-generics.twoslash.json,libs/twoslash/examples/fixtures,07-generics.twoslash.json,json,1717,86
libs/twoslash/examples/fixtures/08-jsdoc.twoslash.json,libs/twoslash/examples/fixtures,08-jsdoc.twoslash.json,json,2388,135
libs/twoslash/examples/fixtures/09-multi-file.twoslash.json,libs/twoslash/examples/fixtures,09-multi-file.twoslash.json,json,1723,86
libs/twoslash/examples/fixtures/10-cut.twoslash.json,libs/twoslash/examples/fixtures,10-cut.twoslash.json,json,497,32
libs/twoslash/examples/fixtures/11-tsx.twoslash.json,libs/twoslash/examples/fixtures,11-tsx.twoslash.json,json,1116,59
libs/twoslash/examples/fixtures/12-async.twoslash.json,libs/twoslash/examples/fixtures,12-async.twoslash.json,json,1456,68
libs/twoslash/examples/fixtures/13-shiki-rich.twoslash.json,libs/twoslash/examples/fixtures,13-shiki-rich.twoslash.json,json,3737,167
libs/twoslash/examples/fixtures/14-shiki-tags.twoslash.json,libs/twoslash/examples/fixtures,14-shiki-tags.twoslash.json,json,4341,139
libs/twoslash/examples/fixtures/15-markdown-docs.twoslash.json,libs/twoslash/examples/fixtures,15-markdown-docs.twoslash.json,json,3468,95
libs/twoslash/examples/package-lock.json,libs/twoslash/examples,package-lock.json,json,28677,752
libs/twoslash/examples/package.json,libs/twoslash/examples,package.json,json,597,18
libs/twoslash/examples/regen.mjs,libs/twoslash/examples,regen.mjs,mjs,2792,75
libs/twoslash/examples/regen.sh,libs/twoslash/examples,regen.sh,sh,1011,25
libs/twoslash/examples/src/01-hover.ts,libs/twoslash/examples/src,01-hover.ts,ts,175,8
libs/twoslash/examples/src/02-query.ts,libs/twoslash/examples/src,02-query.ts,ts,145,6
libs/twoslash/examples/src/03-completions.ts,libs/twoslash/examples/src,03-completions.ts,ts,131,4
libs/twoslash/examples/src/04-errors.ts,libs/twoslash/examples/src,04-errors.ts,ts,194,8
libs/twoslash/examples/src/05-highlights.ts,libs/twoslash/examples/src,05-highlights.ts,ts,164,6
libs/twoslash/examples/src/06-tags.ts,libs/twoslash/examples/src,06-tags.ts,ts,166,6
libs/twoslash/examples/src/07-generics.ts,libs/twoslash/examples/src,07-generics.ts,ts,192,7
libs/twoslash/examples/src/08-jsdoc.ts,libs/twoslash/examples/src,08-jsdoc.ts,ts,277,13
libs/twoslash/examples/src/09-multi-file.ts,libs/twoslash/examples/src,09-multi-file.ts,ts,245,10
libs/twoslash/examples/src/10-cut.ts,libs/twoslash/examples/src,10-cut.ts,ts,222,6
libs/twoslash/examples/src/11-tsx.tsx,libs/twoslash/examples/src,11-tsx.tsx,tsx,185,7
libs/twoslash/examples/src/12-async.ts,libs/twoslash/examples/src,12-async.ts,ts,213,9
libs/twoslash/examples/src/13-shiki-rich.ts,libs/twoslash/examples/src,13-shiki-rich.ts,ts,357,16
libs/twoslash/examples/src/14-shiki-tags.ts,libs/twoslash/examples/src,14-shiki-tags.ts,ts,468,16
libs/twoslash/examples/src/15-markdown-docs.ts,libs/twoslash/examples/src,15-markdown-docs.ts,ts,1018,31
libs/twoslash/examples/visual-check.mjs,libs/twoslash/examples,visual-check.mjs,mjs,7083,202
libs/twoslash/src/sparkles/twoslash/icons.d,libs/twoslash/src/sparkles/twoslash,icons.d,d,4110,104
libs/twoslash/src/sparkles/twoslash/overlay.d,libs/twoslash/src/sparkles/twoslash,overlay.d,d,12342,320
libs/twoslash/src/sparkles/twoslash/package.d,libs/twoslash/src/sparkles/twoslash,package.d,d,1544,32
libs/twoslash/src/sparkles/twoslash/render_ansi.d,libs/twoslash/src/sparkles/twoslash,render_ansi.d,d,18393,504
libs/twoslash/src/sparkles/twoslash/render_html.d,libs/twoslash/src/sparkles/twoslash,render_html.d,d,36328,885
libs/twoslash/src/sparkles/twoslash/render_widgets.d,libs/twoslash/src/sparkles/twoslash,render_widgets.d,d,77254,1790
libs/twoslash/src/sparkles/twoslash/signature_layout.d,libs/twoslash/src/sparkles/twoslash,signature_layout.d,d,22283,629
libs/twoslash/src/sparkles/twoslash/style.d,libs/twoslash/src/sparkles/twoslash,style.d,d,8539,223
libs/twoslash/src/sparkles/twoslash/views/icons/completions/class.svg,libs/twoslash/src/sparkles/twoslash/views/icons/completions,class.svg,svg,511,1
libs/twoslash/src/sparkles/twoslash/views/icons/completions/constructor.svg,libs/twoslash/src/sparkles/twoslash/views/icons/completions,constructor.svg,svg,432,1
libs/twoslash/src/sparkles/twoslash/views/icons/completions/function.svg,libs/twoslash/src/sparkles/twoslash/views/icons/completions,function.svg,svg,690,1
libs/twoslash/src/sparkles/twoslash/views/icons/completions/interface.svg,libs/twoslash/src/sparkles/twoslash/views/icons/completions,interface.svg,svg,217,1
libs/twoslash/src/sparkles/twoslash/views/icons/completions/method.svg,libs/twoslash/src/sparkles/twoslash/views/icons/completions,method.svg,svg,690,1
libs/twoslash/src/sparkles/twoslash/views/icons/completions/module.svg,libs/twoslash/src/sparkles/twoslash/views/icons/completions,module.svg,svg,522,1
libs/twoslash/src/sparkles/twoslash/views/icons/completions/property.svg,libs/twoslash/src/sparkles/twoslash/views/icons/completions,property.svg,svg,664,1
libs/twoslash/src/sparkles/twoslash/views/icons/completions/string.svg,libs/twoslash/src/sparkles/twoslash/views/icons/completions,string.svg,svg,301,1
libs/twoslash/src/sparkles/twoslash/views/icons/tags/annotate.svg,libs/twoslash/src/sparkles/twoslash/views/icons/tags,annotate.svg,svg,348,1
libs/twoslash/src/sparkles/twoslash/views/icons/tags/error.svg,libs/twoslash/src/sparkles/twoslash/views/icons/tags,error.svg,svg,250,1
libs/twoslash/src/sparkles/twoslash/views/icons/tags/log.svg,libs/twoslash/src/sparkles/twoslash/views/icons/tags,log.svg,svg,300,1
libs/twoslash/src/sparkles/twoslash/views/icons/tags/warn.svg,libs/twoslash/src/sparkles/twoslash/views/icons/tags,warn.svg,svg,300,1
libs/twoslash/src/sparkles/twoslash/views/twoslash.css,libs/twoslash/src/sparkles/twoslash/views,twoslash.css,css,11589,347
libs/ui-app/dub.sdl,libs/ui-app,dub.sdl,sdl,2170,58
libs/ui-app/dub.selections.json,libs/ui-app,dub.selections.json,json,127,9
libs/ui-app/examples/tui-loop-demo.d,libs/ui-app/examples,tui-loop-demo.d,d,6475,183
libs/ui-app/src/sparkles/ui_app/backend.d,libs/ui-app/src/sparkles/ui_app,backend.d,d,9006,240
libs/ui-app/src/sparkles/ui_app/display.d,libs/ui-app/src/sparkles/ui_app,display.d,d,16401,463
libs/ui-app/src/sparkles/ui_app/event_source.d,libs/ui-app/src/sparkles/ui_app,event_source.d,d,10563,327
libs/ui-app/src/sparkles/ui_app/gui_loop.d,libs/ui-app/src/sparkles/ui_app,gui_loop.d,d,13840,338
libs/ui-app/src/sparkles/ui_app/gui_options.d,libs/ui-app/src/sparkles/ui_app,gui_options.d,d,17271,423
libs/ui-app/src/sparkles/ui_app/gui_setup.d,libs/ui-app/src/sparkles/ui_app,gui_setup.d,d,8062,204
libs/ui-app/src/sparkles/ui_app/host.d,libs/ui-app/src/sparkles/ui_app,host.d,d,19688,511
libs/ui-app/src/sparkles/ui_app/package.d,libs/ui-app/src/sparkles/ui_app,package.d,d,1826,51
libs/ui-app/src/sparkles/ui_app/record.d,libs/ui-app/src/sparkles/ui_app,record.d,d,17495,482
libs/ui-app/src/sparkles/ui_app/run.d,libs/ui-app/src/sparkles/ui_app,run.d,d,11550,321
libs/ui-app/src/sparkles/ui_app/run_app.d,libs/ui-app/src/sparkles/ui_app,run_app.d,d,20446,587
libs/ui-app/src/sparkles/ui_app/tui_loop.d,libs/ui-app/src/sparkles/ui_app,tui_loop.d,d,18427,459
libs/ui-raylib/dub.sdl,libs/ui-raylib,dub.sdl,sdl,990,31
libs/ui-raylib/dub.selections.json,libs/ui-raylib,dub.selections.json,json,106,8
libs/ui-raylib/src/sparkles/ui_raylib/events.d,libs/ui-raylib/src/sparkles/ui_raylib,events.d,d,20869,491
libs/ui-raylib/src/sparkles/ui_raylib/package.d,libs/ui-raylib/src/sparkles/ui_raylib,package.d,d,651,14
libs/ui-raylib/src/sparkles/ui_raylib/raylib_canvas.d,libs/ui-raylib/src/sparkles/ui_raylib,raylib_canvas.d,d,28460,692
libs/ui-raylib/src/sparkles/ui_raylib/window.d,libs/ui-raylib/src/sparkles/ui_raylib,window.d,d,12838,326
libs/ui-sdl3/dub.sdl,libs/ui-sdl3,dub.sdl,sdl,1926,47
libs/ui-sdl3/dub.selections.json,libs/ui-sdl3,dub.selections.json,json,104,8
libs/ui-sdl3/examples/input-echo.d,libs/ui-sdl3/examples,input-echo.d,d,6336,179
libs/ui-sdl3/examples/vulkan-triangle.d,libs/ui-sdl3/examples,vulkan-triangle.d,d,31651,836
libs/ui-sdl3/examples/vulkan-window.d,libs/ui-sdl3/examples,vulkan-window.d,d,7621,225
libs/ui-sdl3/src/sparkles/ui_sdl3/commands.d,libs/ui-sdl3/src/sparkles/ui_sdl3,commands.d,d,158,4
libs/ui-sdl3/src/sparkles/ui_sdl3/error.d,libs/ui-sdl3/src/sparkles/ui_sdl3,error.d,d,2524,76
libs/ui-sdl3/src/sparkles/ui_sdl3/events.d,libs/ui-sdl3/src/sparkles/ui_sdl3,events.d,d,33461,868
libs/ui-sdl3/src/sparkles/ui_sdl3/frame.d,libs/ui-sdl3/src/sparkles/ui_sdl3,frame.d,d,161,4
libs/ui-sdl3/src/sparkles/ui_sdl3/package.d,libs/ui-sdl3/src/sparkles/ui_sdl3,package.d,d,1710,33
libs/ui-sdl3/src/sparkles/ui_sdl3/sdl3_c.c,libs/ui-sdl3/src/sparkles/ui_sdl3,sdl3_c.c,c,1907,41
libs/ui-sdl3/src/sparkles/ui_sdl3/swapchain.d,libs/ui-sdl3/src/sparkles/ui_sdl3,swapchain.d,d,157,4
libs/ui-sdl3/src/sparkles/ui_sdl3/vulkan_context.d,libs/ui-sdl3/src/sparkles/ui_sdl3,vulkan_context.d,d,16089,419
libs/ui-sdl3/src/sparkles/ui_sdl3/window.d,libs/ui-sdl3/src/sparkles/ui_sdl3,window.d,d,8991,274
libs/ui-tui/dub.sdl,libs/ui-tui,dub.sdl,sdl,946,31
libs/ui-tui/dub.selections.json,libs/ui-tui,dub.selections.json,json,83,7
libs/ui-tui/src/sparkles/ui_tui/grid_canvas.d,libs/ui-tui/src/sparkles/ui_tui,grid_canvas.d,d,32881,835
libs/ui-tui/src/sparkles/ui_tui/package.d,libs/ui-tui/src/sparkles/ui_tui,package.d,d,2716,60
libs/ui-tui/src/sparkles/ui_tui/session.d,libs/ui-tui/src/sparkles/ui_tui,session.d,d,5283,142
libs/ui/dub.sdl,libs/ui,dub.sdl,sdl,4443,82
libs/ui/dub.selections.json,libs/ui,dub.selections.json,json,83,7
libs/ui/src/sparkles/ui/canvas.d,libs/ui/src/sparkles/ui,canvas.d,d,10986,292
libs/ui/src/sparkles/ui/components/box.d,libs/ui/src/sparkles/ui/components,box.d,d,63578,1657
libs/ui/src/sparkles/ui/components/chrome.d,libs/ui/src/sparkles/ui/components,chrome.d,d,29906,758
libs/ui/src/sparkles/ui/components/demo.d,libs/ui/src/sparkles/ui/components,demo.d,d,1877,77
libs/ui/src/sparkles/ui/components/dock.d,libs/ui/src/sparkles/ui/components,dock.d,d,121798,3123
libs/ui/src/sparkles/ui/components/gutter.d,libs/ui/src/sparkles/ui/components,gutter.d,d,31800,796
libs/ui/src/sparkles/ui/components/header.d,libs/ui/src/sparkles/ui/components,header.d,d,7688,233
libs/ui/src/sparkles/ui/components/inspector.d,libs/ui/src/sparkles/ui/components,inspector.d,d,20299,542
libs/ui/src/sparkles/ui/components/lantern_view.d,libs/ui/src/sparkles/ui/components,lantern_view.d,d,23134,641
libs/ui/src/sparkles/ui/components/layout.d,libs/ui/src/sparkles/ui/components,layout.d,d,4415,143
libs/ui/src/sparkles/ui/components/live.d,libs/ui/src/sparkles/ui/components,live.d,d,8456,296
libs/ui/src/sparkles/ui/components/meter.d,libs/ui/src/sparkles/ui/components,meter.d,d,5249,156
libs/ui/src/sparkles/ui/components/meter_model.d,libs/ui/src/sparkles/ui/components,meter_model.d,d,3458,106
libs/ui/src/sparkles/ui/components/osc_link.d,libs/ui/src/sparkles/ui/components,osc_link.d,d,5465,172
libs/ui/src/sparkles/ui/components/progress.d,libs/ui/src/sparkles/ui/components,progress.d,d,3985,118
libs/ui/src/sparkles/ui/components/property_view.d,libs/ui/src/sparkles/ui/components,property_view.d,d,17984,519
libs/ui/src/sparkles/ui/components/scroll_view.d,libs/ui/src/sparkles/ui/components,scroll_view.d,d,22566,608
libs/ui/src/sparkles/ui/components/table/grid.d,libs/ui/src/sparkles/ui/components/table,grid.d,d,12354,337
libs/ui/src/sparkles/ui/components/table/layout.d,libs/ui/src/sparkles/ui/components/table,layout.d,d,41640,973
libs/ui/src/sparkles/ui/components/table/package.d,libs/ui/src/sparkles/ui/components/table,package.d,d,1165,22
libs/ui/src/sparkles/ui/components/table/render.d,libs/ui/src/sparkles/ui/components/table,render.d,d,64866,1790
libs/ui/src/sparkles/ui/components/table/widgets.d,libs/ui/src/sparkles/ui/components/table,widgets.d,d,53896,1379
libs/ui/src/sparkles/ui/components/tasklist.d,libs/ui/src/sparkles/ui/components,tasklist.d,d,14633,428
libs/ui/src/sparkles/ui/components/theme.d,libs/ui/src/sparkles/ui/components,theme.d,d,8751,248
libs/ui/src/sparkles/ui/components/tree.d,libs/ui/src/sparkles/ui/components,tree.d,d,4181,126
libs/ui/src/sparkles/ui/components/tree_model.d,libs/ui/src/sparkles/ui/components,tree_model.d,d,5129,153
libs/ui/src/sparkles/ui/components/tree_view.d,libs/ui/src/sparkles/ui/components,tree_view.d,d,33793,921
libs/ui/src/sparkles/ui/components/tree_widget.d,libs/ui/src/sparkles/ui/components,tree_widget.d,d,17140,456
libs/ui/src/sparkles/ui/display_list.d,libs/ui/src/sparkles/ui,display_list.d,d,22418,525
libs/ui/src/sparkles/ui/focus.d,libs/ui/src/sparkles/ui,focus.d,d,10133,295
libs/ui/src/sparkles/ui/geometry.d,libs/ui/src/sparkles/ui,geometry.d,d,10517,294
libs/ui/src/sparkles/ui/interp/cells.d,libs/ui/src/sparkles/ui/interp,cells.d,d,27013,696
libs/ui/src/sparkles/ui/interp/html.d,libs/ui/src/sparkles/ui/interp,html.d,d,24277,648
libs/ui/src/sparkles/ui/interp/html_semantic.d,libs/ui/src/sparkles/ui/interp,html_semantic.d,d,10257,315
libs/ui/src/sparkles/ui/interp/immediate.d,libs/ui/src/sparkles/ui/interp,immediate.d,d,8758,237
libs/ui/src/sparkles/ui/keymap.d,libs/ui/src/sparkles/ui,keymap.d,d,32087,870
libs/ui/src/sparkles/ui/lantern.d,libs/ui/src/sparkles/ui,lantern.d,d,15525,447
libs/ui/src/sparkles/ui/layout.d,libs/ui/src/sparkles/ui,layout.d,d,39603,1053
libs/ui/src/sparkles/ui/package.d,libs/ui/src/sparkles/ui,package.d,d,1367,31
libs/ui/src/sparkles/ui/property_tree.d,libs/ui/src/sparkles/ui,property_tree.d,d,115511,3187
libs/ui/src/sparkles/ui/property_tree_showif.d,libs/ui/src/sparkles/ui,property_tree_showif.d,d,1057,24
libs/ui/src/sparkles/ui/state.d,libs/ui/src/sparkles/ui,state.d,d,71487,1892
libs/ui/src/sparkles/ui/style.d,libs/ui/src/sparkles/ui,style.d,d,31551,707
libs/ui/src/sparkles/ui/test_utils.d,libs/ui/src/sparkles/ui,test_utils.d,d,1009,29
libs/ui/src/sparkles/ui/theme.d,libs/ui/src/sparkles/ui,theme.d,d,11180,237
libs/ui/src/sparkles/ui/themes.d,libs/ui/src/sparkles/ui,themes.d,d,107681,1576
libs/ui/src/sparkles/ui/tracks.d,libs/ui/src/sparkles/ui,tracks.d,d,9803,280
libs/ui/src/sparkles/ui/widget.d,libs/ui/src/sparkles/ui,widget.d,d,9653,235
libs/ui/src/sparkles/ui/wrap.d,libs/ui/src/sparkles/ui,wrap.d,d,22437,620
libs/ui/test/data/components/box/out0.txt,libs/ui/test/data/components/box,out0.txt,txt,221,4
libs/ui/test/data/components/box/out1.txt,libs/ui/test/data/components/box,out1.txt,txt,918,15
libs/ui/test/data/components/osc_link/out0.txt,libs/ui/test/data/components/osc_link,out0.txt,txt,38,1
libs/ui/test/data/components/osc_link/out1.txt,libs/ui/test/data/components/osc_link,out1.txt,txt,48,1
libs/versions/dub.sdl,libs/versions,dub.sdl,sdl,1226,36
libs/versions/dub.selections.json,libs/versions,dub.selections.json,json,83,7
libs/versions/src/sparkles/versions/any.d,libs/versions/src/sparkles/versions,any.d,d,7149,211
libs/versions/src/sparkles/versions/operations.d,libs/versions/src/sparkles/versions,operations.d,d,13010,380
libs/versions/src/sparkles/versions/package.d,libs/versions/src/sparkles/versions,package.d,d,1229,31
libs/versions/src/sparkles/versions/parsing.d,libs/versions/src/sparkles/versions,parsing.d,d,1606,59
libs/versions/src/sparkles/versions/purl.d,libs/versions/src/sparkles/versions,purl.d,d,25185,799
libs/versions/src/sparkles/versions/ranges.d,libs/versions/src/sparkles/versions,ranges.d,d,25417,765
libs/versions/src/sparkles/versions/schemes/calver_yymm.d,libs/versions/src/sparkles/versions/schemes,calver_yymm.d,d,4665,140
libs/versions/src/sparkles/versions/schemes/calver_yyyymmdd.d,libs/versions/src/sparkles/versions/schemes,calver_yyyymmdd.d,d,4726,141
libs/versions/src/sparkles/versions/schemes/deb.d,libs/versions/src/sparkles/versions/schemes,deb.d,d,13821,441
libs/versions/src/sparkles/versions/schemes/dmd.d,libs/versions/src/sparkles/versions/schemes,dmd.d,d,5973,198
libs/versions/src/sparkles/versions/schemes/dmd_compact.d,libs/versions/src/sparkles/versions/schemes,dmd_compact.d,d,8090,265
libs/versions/src/sparkles/versions/schemes/generic.d,libs/versions/src/sparkles/versions/schemes,generic.d,d,3375,108
libs/versions/src/sparkles/versions/schemes/maven.d,libs/versions/src/sparkles/versions/schemes,maven.d,d,20628,652
libs/versions/src/sparkles/versions/schemes/package.d,libs/versions/src/sparkles/versions/schemes,package.d,d,2023,47
libs/versions/src/sparkles/versions/schemes/pypi.d,libs/versions/src/sparkles/versions/schemes,pypi.d,d,28914,956
libs/versions/src/sparkles/versions/schemes/registry.d,libs/versions/src/sparkles/versions/schemes,registry.d,d,8512,211
libs/versions/src/sparkles/versions/schemes/semver.d,libs/versions/src/sparkles/versions/schemes,semver.d,d,42934,1325
libs/versions/src/sparkles/versions/schemes/tiny.d,libs/versions/src/sparkles/versions/schemes,tiny.d,d,4208,141
libs/versions/src/sparkles/versions/schemes/vim.d,libs/versions/src/sparkles/versions/schemes,vim.d,d,4726,140
libs/versions/src/sparkles/versions/testing.d,libs/versions/src/sparkles/versions,testing.d,d,2822,100
libs/versions/src/sparkles/versions/traits.d,libs/versions/src/sparkles/versions,traits.d,d,11549,306
libs/versions/src/sparkles/versions/vers.d,libs/versions/src/sparkles/versions,vers.d,d,35551,1052
